"","gsis_id","full_name"
"15801","00-0031680","Robenson Therezie"
"15802","00-0032168","Josh Shaw"
"15803","00-0029107","Kelcie McCray"
"15804","00-0030023","Jordan Dangerfield"
"15805","00-0032767","Su'a Cravens"
"15806","00-0034671","Damon Webb"
"15807","00-0035060","Adarius Pickett"
"15808","00-0033970","Shalom Luani"
"15809","00-0027416","Barry Church"
"15810","00-0034476","A.J. Howard"
"15811","00-0030543","J.J. Wilcox"
"15812","00-0030427","Kemal Ishmael"
"15813","00-0032479","Tyvis Powell"
"15814","00-0027010","Patrick Chung"
"15815","00-0027378","Chris Maragos"
"15816","00-0035193","Parker Baldwin"
"15817","00-0034926","JoJo McIntosh"
"15818","00-0032620","A.J. Hendy"
"15819","00-0031989","Harold Jones-Quartey"
"15820","00-0033602","Ironhead Gallon"
"15821","00-0032776","Deiondre' Hall"
"15822","00-0027195","Rafael Bush"
"15823","00-0031307","Walt Aikens"
"15824","00-0032322","Dexter McCoil"
"15825","00-0034841","Brandon Bryant"
"15826","00-0033527","Montae Nicholson"
"15827","00-0033774","T.J. Mutcherson"
"15828","00-0034600","Nick Orr"
"15829","00-0030548","Eric Reid"
"15830","00-0031919","Kurtis Drummond"
"15831","00-0035224","Dravon Askew-Henry"
"15832","00-0031173","Jaylen Watkins"
"15833","00-0030412","Shamarko Thomas"
"15834","00-0027676","Morgan Burnett"
"15835","00-0031895","Ronald Martin"
"15836","00-0033731","Tre Sullivan"
"15837","00-0033339","Demetrious Cox"
"15838","00-0030060","Kenny Vaccaro"
"15839","00-0034569","Tyree Robinson"
"15840","00-0033232","Quincy Mauger"
"15841","00-0031738","Justin Currie"
"15842","00-0034063","Kacy Rodgers"
"15843","00-0033861","Mike Tyson"
"15844","00-0035398","Tyree Kinnel"
"15845","00-0029520","Eddie Pleasant"
"15846","00-0034919","Cody Brown"
"15847","00-0027733","Kam Chancellor"
"15848","00-0033396","Jason Thompson"
"15849","00-0033443","Rickey Jefferson"
"15850","00-0027858","Eric Berry"
"15851","00-0033397","Damarius Travis"
"15852","00-0033220","Marcelis Branch"
"15853","00-0028038","Da'Norris Searcy"
"15854","00-0033507","Raysean Pringle"
"15855","00-0030538","Johnathan Cyprien"
"15856","00-0033829","Tyson Graham"
"15857","00-0030530","T.J. McDonald"
"15858","00-0033674","Orion Stewart"
"15859","00-0032196","Jake Fisher"
"15860","00-0035418","Brandon Knight"
"15861","00-0031028","Ulrick John"
"15862","00-0030046","Jordan Mills"
"15863","00-0029164","Mike Remmers"
"15864","00-0032520","Rashod Hill"
"15865","00-0026982","Andre Smith"
"15866","00-0034128","Nate Wozniak"
"15867","00-0031335","Cyrus Kouandjio"
"15868","00-0025900","Chris Clark"
"15869","00-0034625","Anthony Coyle"
"15870","00-0033744","Chad Wheeler"
"15871","00-0027963","James Carpenter"
"15872","00-0029687","Matt Kalil"
"15873","00-0027987","Ben Ijalana"
"15874","00-0031771","De'Ondre Wesley"
"15875","00-0031572","T.J. Clemmings"
"15876","00-0027960","Anthony Castonzo"
"15877","00-0031029","Seantrel Henderson"
"15878","00-0028152","Derek Newton"
"15879","00-0028030","Joe Barksdale"
"15880","00-0026839","Jermey Parnell"
"15881","00-0029886","LaAdrian Waddle"
"15882","00-0031067","Cameron Fleming"
"15883","00-0031179","Taylor Hart"
"15884","00-0033788","Will Holden"
"15885","00-0032246","Andrew Donnal"
"15886","00-0033816","Victor Salako"
"15887","00-0029786","Ryan Schraeder"
"15888","00-0027297","Austin Howard"
"15889","00-0029561","Cordy Glenn"
"15890","00-0034186","Alex Light"
"15891","00-0029528","Bobby Massie"
"15892","00-0033946","David Sharpe"
"15893","00-0031821","Darrell Williams"
"15894","00-0032147","Ty Sambrailo"
"15895","00-0032420","Brandon Shell"
"15896","00-0030505","D.J. Fluker"
"15897","00-0031386","Greg Robinson"
"15898","00-0030725","Cornelius Lucas"
"15899","00-0030313","Nick Becton"
"15900","00-0030621","Michael Ola"
"15901","00-0031627","Corey Robinson"
"15902","00-0032272","Isaiah Battle"
"15903","00-0029709","Ty Nsekhe"
"15904","00-0031353","Michael Schofield"
"15905","00-0035395","O'Shea Dugas"
"15906","00-0031621","Jake Rodgers"
"15907","00-0029253","Mitchell Schwartz"
"15908","00-0027955","Nate Solder"
"15909","00-0030899","Garry Gilliam"
"15910","00-0032078","Tyreek Burwell"
"15911","00-0029302","Matt McCants"
"15912","00-0025415","Joe Staley"
"15913","00-0035119","Charles Scarff"
"15914","00-0035484","Drew Belcher"
"15915","00-0031585","MyCole Pruitt"
"15916","00-0032089","Brian Parker"
"15917","00-0035102","Brandon Dillon"
"15918","00-0034494","Stephen Baggett"
"15919","00-0025418","Greg Olsen"
"15920","00-0034795","Garrett Dickerson"
"15921","00-0035428","Daniel Helm"
"15922","00-0031922","Khari Lee"
"15923","00-0032319","Ross Travis"
"15924","00-0026957","David Johnson"
"15925","00-0032650","Ryan Malleck"
"15926","00-0034716","Clayton Wilson"
"15927","00-0033559","Michael Roberts"
"15928","00-0035034","Tyree Mayfield"
"15929","00-0034169","Marcus Baugh"
"15930","00-0034557","Ben Johnson"
"15931","00-0035109","Cole Herdman"
"15932","00-0026281","Gary Barnidge"
"15933","00-0028042","Luke Stocker"
"15934","00-0021547","Antonio Gates"
"15935","00-0033061","Thomas Duarte"
"15936","00-0030216","Josh Hill"
"15937","00-0031788","Matt Lengel"
"15938","00-0031968","E.J. Bibbs"
"15939","00-0024221","Vernon Davis"
"15940","00-0032430","David Morgan"
"15941","00-0030470","Vance McDonald"
"15942","00-0032429","Jerell Adams"
"15943","00-0029697","Coby Fleener"
"15944","00-0029587","Rhett Ellison"
"15945","00-0031884","Gabe Holmes"
"15946","00-0033735","Billy Brown"
"15947","00-0025549","Brent Celek"
"15948","00-0034292","Blake Mack"
"15949","00-0034146","Troy Mangen"
"15950","00-0033054","Rico Gathers"
"15951","00-0033080","Seth DeValve"
"15952","00-0033966","Bucky Hodges"
"15953","00-0034766","Chris Herndon"
"15954","00-0034420","Jordan Thomas"
"15955","00-0032120","Neal Sterling"
"15956","00-0034863","Cam Serigne"
"15957","00-0035092","Justin Johnson"
"15958","00-0030472","Jordan Reed"
"15959","00-0031213","Rashaun Allen"
"15960","00-0032117","Nick O'Leary"
"15961","00-0033043","Austin Traylor"
"15962","00-0032227","Jeff Heuerman"
"15963","00-0034563","Anthony Manzo-Lewis"
"15964","00-0032006","Tim Semisch"
"15965","00-0030854","Erik Swoope"
"15966","00-0032072","Rory Anderson"
"15967","00-0032515","Braedon Bowman"
"15968","00-0035740","Micky Crum"
"15969","00-0033149","Nick Truesdell"
"15970","00-0030422","Dion Sims"
"15971","00-0032135","Jesse James"
"15972","00-0032914","Matt Weiser"
"15973","00-0027675","Ed Dickson"
"15974","00-0033564","Jake Butt"
"15975","00-0032004","Will Tye"
"15976","00-0034057","Jevoni Robinson"
"15977","00-0028112","Charles Clay"
"15978","00-0031167","Scott Simonson"
"15979","00-0027732","Michael Hoomanawanui"
"15980","00-0028093","Niles Paul"
"15981","00-0034010","Alex Gray"
"15982","00-0032188","Vince Mayle"
"15983","00-0034725","Ryan Yurachek"
"15984","00-0034322","Pharoah McKever"
"15985","00-0034340","Christian Scotland-Williamson"
"15986","00-0026201","Martellus Bennett"
"15987","00-0034491","Andrew Vollert"
"15988","00-0035057","Ellis Richardson"
"15989","00-0033627","Jason Croom"
"15990","00-0034783","Garrett Hudson"
"15991","00-0031140","Anthony Denham"
"15992","00-0035322","Nate Becker"
"15993","00-0029391","Sean McGrath"
"15994","00-0034214","Tyler Hoppes"
"15995","00-0033332","Josiah Price"
"15996","00-0034101","Matt Flanagan"
"15997","00-0033658","Blake Jarwin"
"15998","00-0035604","Romello Brooker"
"15999","00-0032139","Ben Koyack"
"16000","00-0031418","Austin Seferian-Jenkins"
"16001","00-0034306","Ryan Smith"
"16002","00-0022943","Benjamin Watson"
"16003","00-0028903","Garrett Celek"
"16004","00-0030549","Tyler Eifert"
"16005","00-0031044","Troy Niklas"
"16006","00-0033514","Emanuel Byrd"
"16007","00-0022127","Jason Witten"
"16008","00-0029878","MarQueis Gray"
"16009","00-0035552","Michael Colubiale"
"16010","00-0033696","Sean Culkin"
"16011","00-0032661","Ben Braunecker"
"16012","00-0034672","Ethan Wolf"
"16013","00-0027656","Rob Gronkowski"
"16014","00-0028142","Virgil Green"
"16015","00-0030544","Gavin Escobar"
"16016","00-0024389","Delanie Walker"
"16017","00-0027696","Jimmy Graham"
"16018","00-0030089","Luke Willson"
"16019","00-0033745","Brandon Barnes"
"16020","00-0029414","Orson Charles"
"16021","00-0034640","DeAndre Goolsby"
"16022","00-0032098","Daniel Brown"
"16023","00-0027139","John Phillips"
"16024","00-0033262","Colin Jeter"
"16025","00-0035039","Stephen Carlson"
"16026","00-0035025","Hale Hentges"
"16027","00-0033763","Evan Baylis"
"16028","00-0034409","Dylan Cantrell"
"16029","00-0029119","Derek Carrier"
"16030","00-0031864","Wes Saxton"
"16031","00-0031462","Jerome Cunningham"
"16032","00-0031042","Jace Amaro"
"16033","00-0032562","Cole Wick"
"16034","00-0031609","A.J. Derby"
"16035","00-0032523","Henry Krieger-Coble"
"16036","00-0029091","Bradley Sowell"
"16037","00-0035320","Caleb Wilson"
"16038","00-0032341","Moritz Bohringer"
"16039","00-0032634","David Grinnage"
"16040","00-0034192","Nick Keizer"
"16041","00-0035529","Hakeem Butler"
"16042","00-0031711","Gannon Sinclair"
"16043","00-0030780","Ryan Hewitt"
"16044","00-0027061","Jared Cook"
"16045","00-0034932","Austin Fort"
"16046","00-0027125","Zach Miller"
"16047","00-0027215","Logan Paulsen"
"16048","00-0034655","Nick DeLuca"
"16049","00-0034549","Cole Hunt"
"16050","00-0030805","Je'Ron Hamm"
"16051","00-0035605","Keenen Brown"
"16052","00-0032932","Ryan O'Malley"
"16053","00-0035009","C.J. Conrad"
"16054","00-0035367","Carson Meier"
"16055","00-0029689","Dwayne Allen"
"16056","00-0029910","Timothy Wright"
"16057","00-0028067","Julius Thomas"
"16058","00-0034619","Jason Reese"
"16059","00-0032606","Kyle Carter"
"16060","00-0034784","Austin Roberts"
"16061","00-0034472","Alec Bloom"
"16062","00-0033623","Keith Towbridge"
"16063","00-0033742","Tyrone Swoopes"
"16064","00-0030710","Trey Burton"
"16065","00-0032997","Jake McGee"
"16066","00-0033240","Scott Orndoff"
"16067","00-0027873","Jermaine Gresham"
"16068","00-0029275","Ladarius Green"
"16069","00-0035083","Davis Koppenhaver"
"16070","00-0035170","Trevor Wood"
"16071","00-0031035","Xavier Grimble"
"16072","00-0027985","Lance Kendricks"
"16073","00-0034284","James Looney"
"16074","00-0032583","Bryce Williams"
"16075","00-0033261","Bug Howard"
"16076","00-0032689","Jason Vander Laan"
"16077","00-0033953","Jordan Leggett"
"16078","00-0032508","Hakeem Valles"
"16079","00-0032256","Clive Walford"
"16080","00-0033315","Cole Hikutini"
"16081","00-0030155","Demetrius Harris"
"16082","00-0034313","Paul Butler"
"16083","00-0035553","Charles Jones"
"16084","00-0032959","Charone Peake"
"16085","00-0033773","Riley McCarron"
"16086","00-0030669","Albert Wilson"
"16087","00-0033599","Carlton Agudosi"
"16088","00-0034593","Chris Lacy"
"16089","00-0034647","Teo Redding"
"16090","00-0033060","Leonte Carroo"
"16091","00-0026176","Jordy Nelson"
"16092","00-0032166","Sammie Coates"
"16093","00-0025396","Ted Ginn"
"16094","00-0034894","Julian Williams"
"16095","00-0034504","Jonah Trinnaman"
"16096","00-0033006","Jaydon Mickens"
"16097","00-0028825","Terrelle Pryor"
"16098","00-0028263","Andre Holmes"
"16099","00-0034103","De'Mornay Pierson-El"
"16100","00-0031962","Mario Alford"
"16101","00-0033266","JoJo Natson"
"16102","00-0034106","John Diarse"
"16103","00-0031228","Taylor Gabriel"
"16104","00-0032115","Kaelin Clay"
"16105","00-0031118","Corey Brown"
"16106","00-0031121","Marcus Lucas"
"16107","00-0034072","Steven Dunbar"
"16108","00-0031189","T.J. Jones"
"16109","00-0033937","Amara Darboh"
"16110","00-0022084","Anquan Boldin"
"16111","00-0032488","Mose Frazier"
"16112","00-0033003","Jamaal Jones"
"16113","00-0034698","Damoun Patterson"
"16114","00-0032945","Duke Williams"
"16115","00-0034927","T.J. Rahming"
"16116","00-0031326","Bruce Ellington"
"16117","00-0029638","Michael Floyd"
"16118","00-0034971","Jalen Hurd"
"16119","00-0030737","Freddie Martino"
"16120","00-0030670","Bennie Fowler"
"16121","00-0032218","Dorial Green-Beckham"
"16122","00-0027690","Eric Decker"
"16123","00-0035313","Terry Godwin"
"16124","00-0031315","Matt Hazel"
"16125","00-0035653","Fred Trevillion"
"16126","00-0033573","Shelton Gibson"
"16127","00-0034915","Damon Sheehy-Guiseppi"
"16128","00-0030187","Rashad Ross"
"16129","00-0033366","Quincy Adeboyejo"
"16130","00-0035374","Michael Walker"
"16131","00-0034888","Darren Carrington"
"16132","00-0033530","Robert Davis"
"16133","00-0033604","Krishawn Hogan"
"16134","00-0035035","Shawn Poindexter"
"16135","00-0033911","Taywan Taylor"
"16136","00-0033079","Ricardo Louis"
"16137","00-0030801","Brandon Coleman"
"16138","00-0033620","Brandon Reilly"
"16139","00-0034271","Jordan Lasley"
"16140","00-0033441","Keon Hatcher"
"16141","00-0034864","Blake Jackson"
"16142","00-0034652","Cameron Batson"
"16143","00-0032447","Devin Lucien"
"16144","00-0031373","Martavis Bryant"
"16145","00-0034258","Derrick Willies"
"16146","00-0035460","Stephen Louis"
"16147","00-0031782","Eli Rogers"
"16148","00-0032553","Jace Billingsley"
"16149","00-0028497","Kamar Aiken"
"16150","00-0032400","Malcolm Mitchell"
"16151","00-0030671","Isaiah Burse"
"16152","00-0034309","Chad Beebe"
"16153","00-0035587","Spencer Schnell"
"16154","00-0027902","Dez Bryant"
"16155","00-0034081","Steven Mitchell"
"16156","00-0033309","K.D. Cannon"
"16157","00-0033994","Fred Brown"
"16158","00-0033840","Chad Hansen"
"16159","00-0033562","Ryan Switzer"
"16160","00-0032839","Hunter Sharp"
"16161","00-0029632","Mohamed Sanu"
"16162","00-0028116","Aldrick Robinson"
"16163","00-0032652","Herb Waters"
"16164","00-0032728","Tevin Jones"
"16165","00-0034034","Rashard Davis"
"16166","00-0033407","Drew Morgan"
"16167","00-0035610","Jalen Greene"
"16168","00-0032724","Bryce Treggs"
"16169","00-0035601","Joe Horn"
"16170","00-0034035","Daniel Williams"
"16171","00-0029981","Terrell Sinkfield"
"16172","00-0034100","Shay Fields"
"16173","00-0034633","Jester Weah"
"16174","00-0035479","Cortrelle Simpson"
"16175","00-0035366","Raphael Leonard"
"16176","00-0035635","Floyd Allen"
"16177","00-0035590","Riley Ridley"
"16178","00-0026995","Jeremy Maclin"
"16179","00-0031235","Odell Beckham"
"16180","00-0034703","Tim Wilson"
"16181","00-0035597","John Ursua"
"16182","00-0032625","Brandon Shippen"
"16183","00-0031912","Cameron Meredith"
"16184","00-0034653","Deontay Burnett"
"16185","00-0034512","Cam Phillips"
"16186","00-0032123","Tre McBride"
"16187","00-0035031","Malik Henry"
"16188","00-0032760","Josh Doctson"
"16189","00-0030521","Justin Hunter"
"16190","00-0029848","Nick Williams"
"16191","00-0031801","Jordan Leslie"
"16192","00-0029319","Josh Bellamy"
"16193","00-0032482","Bralon Addison"
"16194","00-0026035","Danny Amendola"
"16195","00-0035002","Dillon Mitchell"
"16196","00-0027057","Brandon Tate"
"16197","00-0032064","DeAndre Smelter"
"16198","00-0027681","Brandon LaFell"
"16199","00-0034499","Jawill Davis"
"16200","00-0034965","Ryan Davis"
"16201","00-0034273","Damion Ratley"
"16202","00-0033933","Chad Williams"
"16203","00-0029572","Jarius Wright"
"16204","00-0029708","Kendall Wright"
"16205","00-0033815","Reggie Davis"
"16206","00-0034709","C.J. Duncan"
"16207","00-0032112","J.J. Nelson"
"16208","00-0032685","Nelson Spruce"
"16209","00-0027944","Julio Jones"
"16210","00-0031645","Rasheed Bailey"
"16211","00-0032365","Demarcus Ayers"
"16212","00-0034222","Jake Wieneke"
"16213","00-0029269","Travis Benjamin"
"16214","00-0035296","Marcus Green"
"16215","00-0031684","Shane Wynn"
"16216","00-0035706","Jamarius Way"
"16217","00-0035733","Joe Walker"
"16218","00-0034256","Da'Mari Scott"
"16219","00-0034196","Andre Levrone"
"16220","00-0033687","Amba Etta-Tawo"
"16221","00-0034922","Ishmael Hyman"
"16222","00-0031511","DeAndrew White"
"16223","00-0027891","Golden Tate"
"16224","00-0035438","Trevion Thompson"
"16225","00-0033087","Marquis Bundy"
"16226","00-0031023","Quincy Enunwa"
"16227","00-0034307","Janarion Grant"
"16228","00-0032441","Aaron Burbridge"
"16229","00-0030300","Jaron Brown"
"16230","00-0031166","Seth Roberts"
"16231","00-0033402","Malcolm Lewis"
"16232","00-0035520","Anthony Ratliff-Williams"
"16233","00-0034592","Garrett Johnson"
"16234","00-0032935","Johnny Holton"
"16235","00-0033957","Rodney Adams"
"16236","00-0034528","Devonte Boyd"
"16237","00-0034267","Jaleel Scott"
"16238","00-0034025","Marvin Bracy"
"16239","00-0034772","Antonio Callaway"
"16240","00-0034878","Bryce Bobo"
"16241","00-0035450","Johnnie Dixon"
"16242","00-0035401","Damion Willis"
"16243","00-0032160","Tyrell Williams"
"16244","00-0035406","Lil'Jordan Humphrey"
"16245","00-0032716","Devon Cajuste"
"16246","00-0027996","Torrey Smith"
"16247","00-0033411","Francis Owusu"
"16248","00-0031291","James Wright"
"16249","00-0033379","Tim White"
"16250","00-0032475","Tanner McEvoy"
"16251","00-0034524","Dorren Miller"
"16252","00-0033552","Brendan Langley"
"16253","00-0035548","Ventell Bryant"
"16254","00-0033382","Austin Carr"
"16255","00-0030460","Markus Wheaton"
"16256","00-0026901","Mike Wallace"
"16257","00-0032694","Jalin Marshall"
"16258","00-0034493","Corey Willis"
"16259","00-0033747","Dontez Ford"
"16260","00-0035574","Joseph Parker"
"16261","00-0033968","Stacy Coley"
"16262","00-0032355","Chester Rogers"
"16263","00-0032963","Cayleb Jones"
"16264","00-0034244","Ka'Raun White"
"16265","00-0034892","Darius Prince"
"16266","00-0034733","Nick Holley"
"16267","00-0030516","Brice Butler"
"16268","00-0032659","Roger Lewis"
"16269","00-0034489","Jalen Tolliver"
"16270","00-0027793","Antonio Brown"
"16271","00-0029159","Jermaine Kearse"
"16272","00-0034901","Bryant Mitchell"
