"","yearly_id","position"
"5740","2007_00-0020268","TE"
"5741","2007_00-0020270","RB"
"5742","2007_00-0020285","TE"
"5743","2007_00-0020305","QB"
"5744","2007_00-0020315","RB"
"5745","2007_00-0020332","TE"
"5746","2007_00-0020337","WR"
"5747","2007_00-0020342","TE"
"5748","2007_00-0020376","RB"
"5749","2007_00-0020381","WR"
"5750","2007_00-0020391","FB"
"5751","2007_00-0020397","WR"
"5752","2007_00-0020403","RB"
"5753","2007_00-0020405","QB"
"5754","2007_00-0020407","RB"
"5755","2007_00-0020427","WR"
"5756","2007_00-0020428","WR"
"5757","2007_00-0020434","QB"
"5758","2007_00-0020438","WR"
"5759","2007_00-0020446","WR"
"5760","2007_00-0020448","RB"
"5761","2007_00-0020452","WR"
"5762","2007_00-0020455","TE"
"5763","2007_00-0020462","RB"
"5764","2007_00-0020471","RB"
"5765","2007_00-0020474","RB"
"5766","2007_00-0020480","QB"
"5767","2007_00-0020490","WR"
"5768","2007_00-0020494","WR"
"5769","2007_00-0020498","WR"
"5770","2007_00-0020507","FB"
"5771","2007_00-0020508","FB"
"5772","2007_00-0020513","WR"
"5773","2007_00-0020514","RB"
"5774","2007_00-0020516","TE"
"5775","2007_00-0020525","WR"
"5776","2007_00-0020527","RB"
"5777","2007_00-0020531","QB"
"5778","2007_00-0020536","RB"
"5779","2007_00-0020550","TE"
"5780","2007_00-0020565","QB"
"5781","2007_00-0020608","QB"
"5782","2007_00-0020613","QB"
"5783","2007_00-0020617","TE"
"5784","2007_00-0020670","RB"
"5785","2007_00-0020679","QB"
"5786","2007_00-0020692","WR"
"5787","2007_00-0020780","WR"
"5788","2007_00-0020794","WR"
"5789","2007_00-0020797","RB"
"5790","2007_00-0020804","RB"
"5791","2007_00-0020805","FB"
"5792","2007_00-0020820","RB"
"5793","2007_00-0020904","WR"
"5794","2007_00-0020985","TE"
"5795","2007_00-0021006","WR"
"5796","2007_00-0021062","QB"
"5797","2007_00-0021084","TE"
"5798","2007_00-0021094","WR"
"5799","2007_00-0021098","RB"
"5800","2007_00-0021100","TE"
"5801","2007_00-0021129","WR"
"5802","2007_00-0021141","QB"
"5803","2007_00-0021147","WR"
"5804","2007_00-0021148","TE"
"5805","2007_00-0021152","WR"
"5806","2007_00-0021153","WR"
"5807","2007_00-0021154","TE"
"5808","2007_00-0021159","TE"
"5809","2007_00-0021163","WR"
"5810","2007_00-0021164","RB"
"5811","2007_00-0021166","WR"
"5812","2007_00-0021174","WR"
"5813","2007_00-0021175","WR"
"5814","2007_00-0021176","WR"
"5815","2007_00-0021179","RB"
"5816","2007_00-0021182","RB"
"5817","2007_00-0021184","RB"
"5818","2007_00-0021190","WR"
"5819","2007_00-0021192","WR"
"5820","2007_00-0021206","QB"
"5821","2007_00-0021212","WR"
"5822","2007_00-0021213","TE"
"5823","2007_00-0021216","RB"
"5824","2007_00-0021227","TE"
"5825","2007_00-0021231","QB"
"5826","2007_00-0021236","TE"
"5827","2007_00-0021241","TE"
"5828","2007_00-0021252","RB"
"5829","2007_00-0021255","TE"
"5830","2007_00-0021260","RB"
"5831","2007_00-0021273","TE"
"5832","2007_00-0021277","QB"
"5833","2007_00-0021279","RB"
"5834","2007_00-0021287","TE"
"5835","2007_00-0021296","QB"
"5836","2007_00-0021304","TE"
"5837","2007_00-0021306","RB"
"5838","2007_00-0021308","TE"
"5839","2007_00-0021310","WR"
"5840","2007_00-0021314","RB"
"5841","2007_00-0021317","TE"
"5842","2007_00-0021337","WR"
"5843","2007_00-0021352","TE"
"5844","2007_00-0021353","WR"
"5845","2007_00-0021357","RB"
"5846","2007_00-0021371","FB"
"5847","2007_00-0021376","RB"
"5848","2007_00-0021379","QB"
"5849","2007_00-0021403","TE"
"5850","2007_00-0021424","WR"
"5851","2007_00-0021429","QB"
"5852","2007_00-0021460","WR"
"5853","2007_00-0021508","WR"
"5854","2007_00-0021509","RB"
"5855","2007_00-0021525","FB"
"5856","2007_00-0021547","TE"
"5857","2007_00-0021570","WR"
"5858","2007_00-0021605","WR"
"5859","2007_00-0021629","WR"
"5860","2007_00-0021647","WR"
"5861","2007_00-0021673","RB"
"5862","2007_00-0021678","QB"
"5863","2007_00-0021689","WR"
"5864","2007_00-0021712","TE"
"5865","2007_00-0021750","RB"
"5866","2007_00-0021755","RB"
"5867","2007_00-0021756","TE"
"5868","2007_00-0021780","WR"
"5869","2007_00-0021788","WR"
"5870","2007_00-0021834","WR"
"5871","2007_00-0021845","FB"
"5872","2007_00-0021884","TE"
"5873","2007_00-0021886","WR"
"5874","2007_00-0021915","WR"
"5875","2007_00-0021927","WR"
"5876","2007_00-0021929","TE"
"5877","2007_00-0021931","WR"
"5878","2007_00-0021936","FB"
"5879","2007_00-0021963","WR"
"5880","2007_00-0021973","WR"
"5881","2007_00-0021976","RB"
"5882","2007_00-0021980","TE"
"5883","2007_00-0021981","WR"
"5884","2007_00-0021982","WR"
"5885","2007_00-0021993","WR"
"5886","2007_00-0021999","WR"
"5887","2007_00-0022001","WR"
"5888","2007_00-0022003","FB"
"5889","2007_00-0022005","QB"
"5890","2007_00-0022006","RB"
"5891","2007_00-0022011","FB"
"5892","2007_00-0022026","QB"
"5893","2007_00-0022039","QB"
"5894","2007_00-0022041","TE"
"5895","2007_00-0022044","WR"
"5896","2007_00-0022051","TE"
"5897","2007_00-0022054","TE"
"5898","2007_00-0022055","QB"
"5899","2007_00-0022057","RB"
"5900","2007_00-0022060","TE"
"5901","2007_00-0022064","WR"
"5902","2007_00-0022082","TE"
"5903","2007_00-0022084","WR"
"5904","2007_00-0022092","RB"
"5905","2007_00-0022093","RB"
"5906","2007_00-0022097","WR"
"5907","2007_00-0022101","QB"
"5908","2007_00-0022102","WR"
"5909","2007_00-0022112","QB"
"5910","2007_00-0022116","RB"
"5911","2007_00-0022121","QB"
"5912","2007_00-0022124","WR"
"5913","2007_00-0022126","TE"
"5914","2007_00-0022127","TE"
"5915","2007_00-0022129","TE"
"5916","2007_00-0022130","RB"
"5917","2007_00-0022135","WR"
"5918","2007_00-0022141","FB"
"5919","2007_00-0022143","FB"
"5920","2007_00-0022144","WR"
"5921","2007_00-0022156","WR"
"5922","2007_00-0022164","QB"
"5923","2007_00-0022165","TE"
"5924","2007_00-0022171","WR"
"5925","2007_00-0022177","QB"
"5926","2007_00-0022178","RB"
"5927","2007_00-0022181","QB"
"5928","2007_00-0022206","RB"
"5929","2007_00-0022215","TE"
"5930","2007_00-0022217","RB"
"5931","2007_00-0022219","TE"
"5932","2007_00-0022225","WR"
"5933","2007_00-0022228","RB"
"5934","2007_00-0022232","TE"
"5935","2007_00-0022240","WR"
"5936","2007_00-0022250","RB"
"5937","2007_00-0022277","WR"
"5938","2007_00-0022288","RB"
"5939","2007_00-0022290","FB"
"5940","2007_00-0022294","TE"
"5941","2007_00-0022296","WR"
"5942","2007_00-0022307","WR"
"5943","2007_00-0022308","WR"
"5944","2007_00-0022325","RB"
"5945","2007_00-0022330","QB"
"5946","2007_00-0022383","WR"
"5947","2007_00-0022384","RB"
"5948","2007_00-0022385","TE"
"5949","2007_00-0022388","WR"
"5950","2007_00-0022397","FB"
"5951","2007_00-0022400","TE"
"5952","2007_00-0022403","WR"
"5953","2007_00-0022405","RB"
"5954","2007_00-0022414","WR"
"5955","2007_00-0022421","WR"
"5956","2007_00-0022427","WR"
"5957","2007_00-0022434","FB"
"5958","2007_00-0022447","TE"
"5959","2007_00-0022481","WR"
"5960","2007_00-0022483","TE"
"5961","2007_00-0022529","RB"
"5962","2007_00-0022538","RB"
"5963","2007_00-0022555","TE"
"5964","2007_00-0022582","TE"
"5965","2007_00-0022590","QB"
"5966","2007_00-0022594","TE"
"5967","2007_00-0022613","WR"
"5968","2007_00-0022632","TE"
"5969","2007_00-0022637","WR"
"5970","2007_00-0022640","RB"
"5971","2007_00-0022664","WR"
"5972","2007_00-0022691","WR"
"5973","2007_00-0022701","WR"
"5974","2007_00-0022704","TE"
"5975","2007_00-0022705","TE"
"5976","2007_00-0022706","TE"
"5977","2007_00-0022714","FB"
"5978","2007_00-0022724","TE"
"5979","2007_00-0022725","WR"
"5980","2007_00-0022726","WR"
"5981","2007_00-0022736","RB"
"5982","2007_00-0022738","TE"
"5983","2007_00-0022739","WR"
"5984","2007_00-0022741","WR"
"5985","2007_00-0022744","QB"
"5986","2007_00-0022746","FB"
"5987","2007_00-0022748","TE"
"5988","2007_00-0022754","WR"
"5989","2007_00-0022759","TE"
"5990","2007_00-0022766","WR"
"5991","2007_00-0022770","RB"
"5992","2007_00-0022773","RB"
"5993","2007_00-0022774","QB"
"5994","2007_00-0022781","WR"
"5995","2007_00-0022782","RB"
"5996","2007_00-0022787","QB"
"5997","2007_00-0022796","FB"
"5998","2007_00-0022797","FB"
"5999","2007_00-0022801","RB"
"6000","2007_00-0022803","QB"
"6001","2007_00-0022807","WR"
"6002","2007_00-0022811","WR"
"6003","2007_00-0022817","TE"
"6004","2007_00-0022819","WR"
"6005","2007_00-0022821","RB"
"6006","2007_00-0022825","RB"
"6007","2007_00-0022826","WR"
"6008","2007_00-0022829","QB"
"6009","2007_00-0022840","RB"
"6010","2007_00-0022847","TE"
"6011","2007_00-0022853","WR"
"6012","2007_00-0022861","WR"
"6013","2007_00-0022864","QB"
"6014","2007_00-0022872","RB"
"6015","2007_00-0022873","WR"
"6016","2007_00-0022879","WR"
"6017","2007_00-0022882","WR"
"6018","2007_00-0022883","RB"
"6019","2007_00-0022886","RB"
"6020","2007_00-0022889","WR"
"6021","2007_00-0022893","RB"
"6022","2007_00-0022897","FB"
"6023","2007_00-0022901","WR"
"6024","2007_00-0022907","TE"
"6025","2007_00-0022909","WR"
"6026","2007_00-0022910","WR"
"6027","2007_00-0022912","QB"
"6028","2007_00-0022916","TE"
"6029","2007_00-0022921","WR"
"6030","2007_00-0022922","TE"
"6031","2007_00-0022924","QB"
"6032","2007_00-0022926","RB"
"6033","2007_00-0022929","WR"
"6034","2007_00-0022942","QB"
"6035","2007_00-0022943","TE"
"6036","2007_00-0022951","WR"
"6037","2007_00-0022952","WR"
"6038","2007_00-0022970","FB"
"6039","2007_00-0022984","RB"
"6040","2007_00-0022999","RB"
"6041","2007_00-0023002","RB"
"6042","2007_00-0023039","WR"
"6043","2007_00-0023042","WR"
"6044","2007_00-0023051","TE"
"6045","2007_00-0023063","FB"
"6046","2007_00-0023064","RB"
"6047","2007_00-0023074","RB"
"6048","2007_00-0023089","RB"
"6049","2007_00-0023108","TE"
"6050","2007_00-0023110","TE"
"6051","2007_00-0023126","QB"
"6052","2007_00-0023131","RB"
"6053","2007_00-0023158","QB"
"6054","2007_00-0023159","RB"
"6055","2007_00-0023160","WR"
"6056","2007_00-0023176","WR"
"6057","2007_00-0023179","TE"
"6058","2007_00-0023181","RB"
"6059","2007_00-0023188","WR"
"6060","2007_00-0023192","RB"
"6061","2007_00-0023210","TE"
"6062","2007_00-0023217","TE"
"6063","2007_00-0023218","TE"
"6064","2007_00-0023222","WR"
"6065","2007_00-0023226","WR"
"6066","2007_00-0023231","RB"
"6067","2007_00-0023237","QB"
"6068","2007_00-0023249","RB"
"6069","2007_00-0023251","RB"
"6070","2007_00-0023258","TE"
"6071","2007_00-0023260","WR"
"6072","2007_00-0023262","WR"
"6073","2007_00-0023282","RB"
"6074","2007_00-0023303","WR"
"6075","2007_00-0023306","QB"
"6076","2007_00-0023310","WR"
"6077","2007_00-0023314","RB"
"6078","2007_00-0023339","WR"
"6079","2007_00-0023367","WR"
"6080","2007_00-0023379","WR"
"6081","2007_00-0023408","WR"
"6082","2007_00-0023429","WR"
"6083","2007_00-0023431","QB"
"6084","2007_00-0023436","QB"
"6085","2007_00-0023437","RB"
"6086","2007_00-0023438","WR"
"6087","2007_00-0023439","RB"
"6088","2007_00-0023440","RB"
"6089","2007_00-0023442","WR"
"6090","2007_00-0023452","WR"
"6091","2007_00-0023456","WR"
"6092","2007_00-0023457","WR"
"6093","2007_00-0023459","QB"
"6094","2007_00-0023460","QB"
"6095","2007_00-0023462","WR"
"6096","2007_00-0023465","TE"
"6097","2007_00-0023470","WR"
"6098","2007_00-0023474","WR"
"6099","2007_00-0023479","RB"
"6100","2007_00-0023489","RB"
"6101","2007_00-0023490","WR"
"6102","2007_00-0023496","WR"
"6103","2007_00-0023500","RB"
"6104","2007_00-0023502","QB"
"6105","2007_00-0023503","WR"
"6106","2007_00-0023504","QB"
"6107","2007_00-0023506","TE"
"6108","2007_00-0023508","RB"
"6109","2007_00-0023512","RB"
"6110","2007_00-0023518","WR"
"6111","2007_00-0023520","QB"
"6112","2007_00-0023521","TE"
"6113","2007_00-0023531","WR"
"6114","2007_00-0023541","QB"
"6115","2007_00-0023544","RB"
"6116","2007_00-0023545","RB"
"6117","2007_00-0023547","RB"
"6118","2007_00-0023549","WR"
"6119","2007_00-0023551","WR"
"6120","2007_00-0023561","RB"
"6121","2007_00-0023564","RB"
"6122","2007_00-0023565","WR"
"6123","2007_00-0023570","WR"
"6124","2007_00-0023572","RB"
"6125","2007_00-0023577","TE"
"6126","2007_00-0023578","QB"
"6127","2007_00-0023591","RB"
"6128","2007_00-0023607","WR"
"6129","2007_00-0023612","TE"
"6130","2007_00-0023615","RB"
"6131","2007_00-0023618","WR"
"6132","2007_00-0023623","WR"
"6133","2007_00-0023625","WR"
"6134","2007_00-0023630","TE"
"6135","2007_00-0023645","QB"
"6136","2007_00-0023654","RB"
"6137","2007_00-0023655","WR"
"6138","2007_00-0023657","WR"
"6139","2007_00-0023658","WR"
"6140","2007_00-0023662","QB"
"6141","2007_00-0023668","RB"
"6142","2007_00-0023672","WR"
"6143","2007_00-0023676","RB"
"6144","2007_00-0023679","TE"
"6145","2007_00-0023682","QB"
"6146","2007_00-0023683","FB"
"6147","2007_00-0023701","WR"
"6148","2007_00-0023714","RB"
"6149","2007_00-0023726","WR"
"6150","2007_00-0023736","TE"
"6151","2007_00-0023739","QB"
"6152","2007_00-0023747","RB"
"6153","2007_00-0023748","WR"
"6154","2007_00-0023752","TE"
"6155","2007_00-0023764","RB"
"6156","2007_00-0023769","QB"
"6157","2007_00-0023771","WR"
"6158","2007_00-0023774","FB"
"6159","2007_00-0023775","QB"
"6160","2007_00-0023777","RB"
"6161","2007_00-0023782","WR"
"6162","2007_00-0023784","TE"
"6163","2007_00-0023788","TE"
"6164","2007_00-0023790","WR"
"6165","2007_00-0023797","TE"
"6166","2007_00-0023798","WR"
"6167","2007_00-0023800","TE"
"6168","2007_00-0023803","WR"
"6169","2007_00-0023806","RB"
"6170","2007_00-0023822","WR"
"6171","2007_00-0023834","RB"
"6172","2007_00-0023835","TE"
"6173","2007_00-0023838","QB"
"6174","2007_00-0023841","FB"
"6175","2007_00-0023843","WR"
"6176","2007_00-0023844","RB"
"6177","2007_00-0023852","RB"
"6178","2007_00-0023856","WR"
"6179","2007_00-0023858","RB"
"6180","2007_00-0023859","QB"
"6181","2007_00-0023860","WR"
"6182","2007_00-0023862","WR"
"6183","2007_00-0023863","WR"
"6184","2007_00-0023867","WR"
"6185","2007_00-0023873","WR"
"6186","2007_00-0023878","TE"
"6187","2007_00-0023881","RB"
"6188","2007_00-0023883","TE"
"6189","2007_00-0023889","WR"
"6190","2007_00-0023891","FB"
"6191","2007_00-0023895","WR"
"6192","2007_00-0023897","TE"
"6193","2007_00-0023899","QB"
"6194","2007_00-0023911","TE"
"6195","2007_00-0023912","RB"
"6196","2007_00-0023921","WR"
"6197","2007_00-0023923","QB"
"6198","2007_00-0023928","WR"
"6199","2007_00-0023943","QB"
"6200","2007_00-0023947","WR"
"6201","2007_00-0023949","WR"
"6202","2007_00-0023950","FB"
"6203","2007_00-0023951","TE"
"6204","2007_00-0023953","WR"
"6205","2007_00-0023968","WR"
"6206","2007_00-0023972","WR"
"6207","2007_00-0023973","WR"
"6208","2007_00-0023981","WR"
"6209","2007_00-0023991","WR"
"6210","2007_00-0024010","RB"
"6211","2007_00-0024011","RB"
"6212","2007_00-0024013","WR"
"6213","2007_00-0024026","WR"
"6214","2007_00-0024033","WR"
"6215","2007_00-0024041","WR"
"6216","2007_00-0024044","WR"
"6217","2007_00-0024059","QB"
"6218","2007_00-0024067","TE"
"6219","2007_00-0024069","TE"
"6220","2007_00-0024074","QB"
"6221","2007_00-0024077","TE"
"6222","2007_00-0024082","RB"
"6223","2007_00-0024088","WR"
"6224","2007_00-0024092","WR"
"6225","2007_00-0024103","RB"
"6226","2007_00-0024105","WR"
"6227","2007_00-0024114","WR"
"6228","2007_00-0024115","WR"
"6229","2007_00-0024126","RB"
"6230","2007_00-0024132","WR"
"6231","2007_00-0024137","RB"
"6232","2007_00-0024140","WR"
"6233","2007_00-0024144","RB"
"6234","2007_00-0024148","RB"
"6235","2007_00-0024149","QB"
"6236","2007_00-0024158","RB"
"6237","2007_00-0024160","WR"
"6238","2007_00-0024162","WR"
"6239","2007_00-0024170","TE"
"6240","2007_00-0024171","WR"
"6241","2007_00-0024172","RB"
"6242","2007_00-0024174","WR"
"6243","2007_00-0024189","RB"
"6244","2007_00-0024202","RB"
"6245","2007_00-0024204","RB"
"6246","2007_00-0024210","QB"
"6247","2007_00-0024217","RB"
"6248","2007_00-0024218","QB"
"6249","2007_00-0024221","TE"
"6250","2007_00-0024225","QB"
"6251","2007_00-0024226","QB"
"6252","2007_00-0024236","RB"
"6253","2007_00-0024240","WR"
"6254","2007_00-0024242","RB"
"6255","2007_00-0024243","TE"
"6256","2007_00-0024245","RB"
"6257","2007_00-0024251","WR"
"6258","2007_00-0024259","WR"
"6259","2007_00-0024260","RB"
"6260","2007_00-0024261","TE"
"6261","2007_00-0024264","QB"
"6262","2007_00-0024267","WR"
"6263","2007_00-0024268","TE"
"6264","2007_00-0024272","WR"
"6265","2007_00-0024275","RB"
"6266","2007_00-0024276","TE"
"6267","2007_00-0024279","QB"
"6268","2007_00-0024287","TE"
"6269","2007_00-0024289","RB"
"6270","2007_00-0024293","WR"
"6271","2007_00-0024294","RB"
"6272","2007_00-0024296","QB"
"6273","2007_00-0024297","WR"
"6274","2007_00-0024299","WR"
"6275","2007_00-0024300","QB"
"6276","2007_00-0024301","TE"
"6277","2007_00-0024305","WR"
"6278","2007_00-0024308","TE"
"6279","2007_00-0024310","WR"
"6280","2007_00-0024313","TE"
"6281","2007_00-0024315","RB"
"6282","2007_00-0024318","WR"
"6283","2007_00-0024321","TE"
"6284","2007_00-0024324","WR"
"6285","2007_00-0024326","WR"
"6286","2007_00-0024332","RB"
"6287","2007_00-0024334","WR"
"6288","2007_00-0024340","WR"
"6289","2007_00-0024345","WR"
"6290","2007_00-0024346","RB"
"6291","2007_00-0024358","WR"
"6292","2007_00-0024359","RB"
"6293","2007_00-0024361","WR"
"6294","2007_00-0024362","QB"
"6295","2007_00-0024364","TE"
"6296","2007_00-0024369","TE"
"6297","2007_00-0024377","FB"
"6298","2007_00-0024380","TE"
"6299","2007_00-0024381","TE"
"6300","2007_00-0024384","RB"
"6301","2007_00-0024385","WR"
"6302","2007_00-0024386","WR"
"6303","2007_00-0024389","TE"
"6304","2007_00-0024394","FB"
"6305","2007_00-0024398","WR"
"6306","2007_00-0024404","WR"
"6307","2007_00-0024407","WR"
"6308","2007_00-0024408","QB"
"6309","2007_00-0024409","RB"
"6310","2007_00-0024432","WR"
"6311","2007_00-0024437","QB"
"6312","2007_00-0024445","WR"
"6313","2007_00-0024447","WR"
"6314","2007_00-0024458","TE"
"6315","2007_00-0024460","RB"
"6316","2007_00-0024463","WR"
"6317","2007_00-0024465","WR"
"6318","2007_00-0024466","WR"
"6319","2007_00-0024469","WR"
"6320","2007_00-0024489","FB"
"6321","2007_00-0024493","WR"
"6322","2007_00-0024496","QB"
"6323","2007_00-0024504","WR"
"6324","2007_00-0024509","RB"
"6325","2007_00-0024512","TE"
"6326","2007_00-0024513","RB"
"6327","2007_00-0024528","WR"
"6328","2007_00-0024529","TE"
"6329","2007_00-0024532","RB"
"6330","2007_00-0024535","WR"
"6331","2007_00-0024542","WR"
"6332","2007_00-0024547","WR"
"6333","2007_00-0024549","RB"
"6334","2007_00-0024553","WR"
"6335","2007_00-0024559","RB"
"6336","2007_00-0024560","QB"
"6337","2007_00-0024561","RB"
"6338","2007_00-0024594","TE"
"6339","2007_00-0024595","WR"
"6340","2007_00-0024601","TE"
"6341","2007_00-0024605","TE"
"6342","2007_00-0024607","TE"
"6343","2007_00-0024609","WR"
"6344","2007_00-0024625","RB"
"6345","2007_00-0024629","WR"
"6346","2007_00-0024639","WR"
"6347","2007_00-0024645","WR"
"6348","2007_00-0024652","QB"
"6349","2007_00-0024659","RB"
"6350","2007_00-0024660","WR"
"6351","2007_00-0024664","TE"
"6352","2007_00-0024675","TE"
"6353","2007_00-0024678","RB"
"6354","2007_00-0024681","WR"
"6355","2007_00-0024682","TE"
"6356","2007_00-0024684","TE"
"6357","2007_00-0024687","WR"
"6358","2007_00-0024694","RB"
"6359","2007_00-0024698","RB"
"6360","2007_00-0024703","TE"
"6361","2007_00-0024706","WR"
"6362","2007_00-0024709","TE"
"6363","2007_00-0024711","TE"
"6364","2007_00-0024725","WR"
"6365","2007_00-0024727","WR"
"6366","2007_00-0024738","RB"
"6367","2007_00-0024749","RB"
"6368","2007_00-0024756","WR"
