"","yearly_id","position","fantasy_pos"
"20506","2021_00-0033760","RB","rusher"
"20507","2021_00-0033596","RB","rusher"
"20508","2021_00-0028202","RB","rusher"
"20509","2021_00-0034156","RB","rusher"
"20510","2021_00-0033384","RB","rusher"
"20511","2021_00-0032672","RB","rusher"
"20512","2021_00-0032241","RB","rusher"
"20513","2021_00-0035427","RB","rusher"
"20514","2021_00-0026153","RB","rusher"
"20515","2021_00-0028087","RB","rusher"
"20516","2021_00-0031793","RB","rusher"
"20517","2021_00-0033561","RB","rusher"
"20518","2021_00-0033035","RB","rusher"
"20519","2021_00-0026164","RB","rusher"
"20520","2021_00-0032940","RB","rusher"
"20521","2021_00-0033797","RB","rusher"
"20522","2021_00-0030117","RB","rusher"
"20523","2021_00-0031599","RB","rusher"
"20524","2021_00-0034786","RB","rusher"
"20525","2021_00-0032133","RB","rusher"
"20526","2021_00-0031158","RB","rusher"
"20527","2021_00-0031768","RB","rusher"
"20528","2021_00-0034624","RB","rusher"
"20529","2021_00-0033508","RB","rusher"
"20530","2021_00-0023564","RB","rusher"
"20531","2021_00-0035405","RB","rusher"
"20532","2021_00-0032611","RB","rusher"
"20533","2021_00-0035716","RB","rusher"
"20534","2021_00-0034632","RB","rusher"
"20535","2021_00-0031102","RB","rusher"
"20536","2021_00-0034654","RB","rusher"
"20537","2021_00-0026289","RB","rusher"
"20538","2021_00-0028064","RB","rusher"
"20539","2021_00-0031569","RB","rusher"
"20540","2021_00-0031375","RB","rusher"
"20541","2021_00-0035728","RB","rusher"
"20542","2021_00-0030107","RB","rusher"
"20543","2021_00-0031731","RB","rusher"
"20544","2021_00-0034201","RB","rusher"
"20545","2021_00-0035176","RB","rusher"
"20546","2021_00-0034099","RB","rusher"
"20547","2021_00-0027994","RB","rusher"
"20548","2021_00-0031075","RB","rusher"
"20549","2021_00-0033164","RB","rusher"
"20550","2021_00-0030711","RB","rusher"
"20551","2021_00-0031939","RB","rusher"
"20552","2021_00-0035505","RB","rusher"
"20553","2021_00-0032417","RB","rusher"
"20554","2021_00-0034670","RB","rusher"
"20555","2021_00-0033613","RB","rusher"
"20556","2021_00-0034708","RB","rusher"
"20557","2021_00-0030433","RB","rusher"
"20558","2021_00-0035454","RB","rusher"
"20559","2021_00-0034358","RB","rusher"
"20560","2021_00-0029048","RB","rusher"
"20561","2021_00-0032964","RB","rusher"
"20562","2021_00-0034565","RB","rusher"
"20563","2021_00-0035209","RB","rusher"
"20564","2021_00-0029683","RB","rusher"
"20565","2021_00-0033413","RB","rusher"
"20566","2021_00-0032472","RB","rusher"
"20567","2021_00-0034551","RB","rusher"
"20568","2021_00-0032804","RB","rusher"
"20569","2021_00-0035086","RB","rusher"
"20570","2021_00-0027864","RB","rusher"
"20571","2021_00-0027325","RB","rusher"
"20572","2021_00-0031900","RB","rusher"
"20573","2021_00-0032577","RB","rusher"
"20574","2021_00-0035043","RB","rusher"
"20575","2021_00-0032298","RB","rusher"
"20576","2021_00-0031743","RB","rusher"
"20577","2021_00-0028083","RB","rusher"
"20578","2021_00-0033630","RB","rusher"
"20579","2021_00-0033286","RB","rusher"
"20580","2021_00-0033581","RB","rusher"
"20581","2021_00-0035299","RB","rusher"
"20582","2021_00-0035606","RB","rusher"
"20583","2021_00-0030432","RB","rusher"
"20584","2021_00-0033975","RB","rusher"
"20585","2021_00-0034883","RB","rusher"
"20586","2021_00-0032393","RB","rusher"
"20587","2021_00-0033268","RB","rusher"
"20588","2021_00-0028011","RB","rusher"
"20589","2021_00-0023500","RB","rusher"
"20590","2021_00-0033789","RB","rusher"
"20591","2021_00-0034618","RB","rusher"
"20592","2021_00-0033683","RB","rusher"
"20593","2021_00-0035212","RB","rusher"
"20594","2021_00-0035494","RB","rusher"
"20595","2021_00-0030280","RB","rusher"
"20596","2021_00-0034876","RB","rusher"
"20597","2021_00-0035489","RB","rusher"
"20598","2021_00-0031959","RB","rusher"
"20599","2021_00-0029141","RB","rusher"
"20600","2021_00-0034535","RB","rusher"
"20601","2021_00-0033348","RB","rusher"
"20602","2021_00-0034621","RB","rusher"
"20603","2021_00-0027861","RB","rusher"
"20604","2021_00-0031209","RB","rusher"
"20605","2021_00-0033049","RB","rusher"
"20606","2021_00-0026019","RB","rusher"
"20607","2021_00-0026144","RB","rusher"
"20608","2021_00-0034205","RB","rusher"
"20609","2021_00-0034679","RB","rusher"
"20610","2021_00-0030485","RB","rusher"
"20611","2021_00-0034240","RB","rusher"
"20612","2021_00-0030414","RB","rusher"
"20613","2021_00-0032411","RB","rusher"
"20614","2021_00-0034294","RB","rusher"
"20615","2021_00-0029613","RB","rusher"
"20616","2021_00-0035119","TE","receiver"
"20617","2021_00-0035484","TE","receiver"
"20618","2021_00-0032089","TE","receiver"
"20619","2021_00-0034494","TE","receiver"
"20620","2021_00-0025418","TE","receiver"
"20621","2021_00-0034795","TE","receiver"
"20622","2021_00-0031922","TE","receiver"
"20623","2021_00-0032319","TE","receiver"
"20624","2021_00-0026957","TE","receiver"
"20625","2021_00-0032650","TE","receiver"
"20626","2021_00-0034716","TE","receiver"
"20627","2021_00-0033559","TE","receiver"
"20628","2021_00-0035034","TE","receiver"
"20629","2021_00-0034169","TE","receiver"
"20630","2021_00-0034557","TE","receiver"
"20631","2021_00-0035109","TE","receiver"
"20632","2021_00-0026281","TE","receiver"
"20633","2021_00-0021547","TE","receiver"
"20634","2021_00-0033061","TE","receiver"
"20635","2021_00-0030216","TE","receiver"
"20636","2021_00-0031788","TE","receiver"
"20637","2021_00-0031968","TE","receiver"
"20638","2021_00-0024221","TE","receiver"
"20639","2021_00-0032430","TE","receiver"
"20640","2021_00-0030470","TE","receiver"
"20641","2021_00-0032429","TE","receiver"
"20642","2021_00-0029697","TE","receiver"
"20643","2021_00-0029587","TE","receiver"
"20644","2021_00-0031884","TE","receiver"
"20645","2021_00-0033735","TE","receiver"
"20646","2021_00-0025549","TE","receiver"
"20647","2021_00-0034292","TE","receiver"
"20648","2021_00-0034146","TE","receiver"
"20649","2021_00-0033054","TE","receiver"
"20650","2021_00-0033080","TE","receiver"
"20651","2021_00-0033966","TE","receiver"
"20652","2021_00-0032120","TE","receiver"
"20653","2021_00-0034863","TE","receiver"
"20654","2021_00-0035092","TE","receiver"
"20655","2021_00-0030472","TE","receiver"
"20656","2021_00-0031213","TE","receiver"
"20657","2021_00-0032117","TE","receiver"
"20658","2021_00-0033043","TE","receiver"
"20659","2021_00-0032227","TE","receiver"
"20660","2021_00-0034563","TE","receiver"
"20661","2021_00-0032006","TE","receiver"
"20662","2021_00-0030854","TE","receiver"
"20663","2021_00-0032072","TE","receiver"
"20664","2021_00-0032515","TE","receiver"
"20665","2021_00-0035740","TE","receiver"
"20666","2021_00-0033149","TE","receiver"
"20667","2021_00-0030422","TE","receiver"
"20668","2021_00-0032914","TE","receiver"
"20669","2021_00-0027675","TE","receiver"
"20670","2021_00-0033564","TE","receiver"
"20671","2021_00-0032004","TE","receiver"
"20672","2021_00-0034057","TE","receiver"
"20673","2021_00-0028112","TE","receiver"
"20674","2021_00-0031167","TE","receiver"
"20675","2021_00-0027732","TE","receiver"
"20676","2021_00-0028093","TE","receiver"
"20677","2021_00-0034010","TE","receiver"
"20678","2021_00-0032188","TE","receiver"
"20679","2021_00-0034725","TE","receiver"
"20680","2021_00-0034322","TE","receiver"
"20681","2021_00-0034340","TE","receiver"
"20682","2021_00-0026201","TE","receiver"
"20683","2021_00-0034491","TE","receiver"
"20684","2021_00-0035057","TE","receiver"
"20685","2021_00-0034783","TE","receiver"
"20686","2021_00-0031140","TE","receiver"
"20687","2021_00-0035322","TE","receiver"
"20688","2021_00-0029391","TE","receiver"
"20689","2021_00-0034214","TE","receiver"
"20690","2021_00-0033332","TE","receiver"
"20691","2021_00-0034101","TE","receiver"
"20692","2021_00-0035604","TE","receiver"
"20693","2021_00-0032139","TE","receiver"
"20694","2021_00-0031418","TE","receiver"
"20695","2021_00-0034306","TE","receiver"
"20696","2021_00-0022943","TE","receiver"
"20697","2021_00-0028903","TE","receiver"
"20698","2021_00-0030549","TE","receiver"
"20699","2021_00-0031044","TE","receiver"
"20700","2021_00-0033514","TE","receiver"
"20701","2021_00-0022127","TE","receiver"
"20702","2021_00-0029878","TE","receiver"
"20703","2021_00-0035552","TE","receiver"
"20704","2021_00-0033696","TE","receiver"
"20705","2021_00-0032661","TE","receiver"
"20706","2021_00-0028142","TE","receiver"
"20707","2021_00-0030544","TE","receiver"
"20708","2021_00-0024389","TE","receiver"
"20709","2021_00-0030089","TE","receiver"
"20710","2021_00-0033745","TE","receiver"
"20711","2021_00-0029414","TE","receiver"
"20712","2021_00-0034640","TE","receiver"
"20713","2021_00-0027139","TE","receiver"
"20714","2021_00-0033262","TE","receiver"
"20715","2021_00-0035025","TE","receiver"
"20716","2021_00-0033763","TE","receiver"
"20717","2021_00-0031864","TE","receiver"
"20718","2021_00-0031462","TE","receiver"
"20719","2021_00-0031042","TE","receiver"
"20720","2021_00-0032562","TE","receiver"
"20721","2021_00-0031609","TE","receiver"
"20722","2021_00-0032523","TE","receiver"
"20723","2021_00-0029091","TE","receiver"
"20724","2021_00-0032341","TE","receiver"
"20725","2021_00-0032634","TE","receiver"
"20726","2021_00-0034192","TE","receiver"
"20727","2021_00-0035529","TE","receiver"
"20728","2021_00-0031711","TE","receiver"
"20729","2021_00-0030780","TE","receiver"
"20730","2021_00-0027125","TE","receiver"
"20731","2021_00-0027215","TE","receiver"
"20732","2021_00-0034655","TE","receiver"
"20733","2021_00-0034549","TE","receiver"
"20734","2021_00-0030805","TE","receiver"
"20735","2021_00-0035605","TE","receiver"
"20736","2021_00-0032932","TE","receiver"
"20737","2021_00-0035009","TE","receiver"
"20738","2021_00-0035367","TE","receiver"
"20739","2021_00-0029689","TE","receiver"
"20740","2021_00-0029910","TE","receiver"
"20741","2021_00-0028067","TE","receiver"
"20742","2021_00-0034532","TE","receiver"
"20743","2021_00-0034619","TE","receiver"
"20744","2021_00-0032606","TE","receiver"
"20745","2021_00-0034784","TE","receiver"
"20746","2021_00-0034472","TE","receiver"
"20747","2021_00-0033623","TE","receiver"
"20748","2021_00-0033742","TE","receiver"
"20749","2021_00-0030710","TE","receiver"
"20750","2021_00-0032997","TE","receiver"
"20751","2021_00-0033240","TE","receiver"
"20752","2021_00-0027873","TE","receiver"
"20753","2021_00-0029275","TE","receiver"
"20754","2021_00-0035083","TE","receiver"
"20755","2021_00-0035170","TE","receiver"
"20756","2021_00-0031035","TE","receiver"
"20757","2021_00-0027985","TE","receiver"
"20758","2021_00-0034284","TE","receiver"
"20759","2021_00-0032583","TE","receiver"
"20760","2021_00-0033261","TE","receiver"
"20761","2021_00-0032689","TE","receiver"
"20762","2021_00-0033953","TE","receiver"
"20763","2021_00-0032508","TE","receiver"
"20764","2021_00-0032256","TE","receiver"
"20765","2021_00-0033315","TE","receiver"
"20766","2021_00-0034313","TE","receiver"
"20767","2021_00-0035553","TE","receiver"
"20768","2021_00-0032959","WR","receiver"
"20769","2021_00-0033773","WR","receiver"
"20770","2021_00-0033599","WR","receiver"
"20771","2021_00-0034593","WR","receiver"
"20772","2021_00-0034647","WR","receiver"
"20773","2021_00-0033060","WR","receiver"
"20774","2021_00-0026176","WR","receiver"
"20775","2021_00-0032166","WR","receiver"
"20776","2021_00-0025396","WR","receiver"
"20777","2021_00-0034894","WR","receiver"
"20778","2021_00-0034504","WR","receiver"
"20779","2021_00-0028825","WR","receiver"
"20780","2021_00-0028263","WR","receiver"
"20781","2021_00-0034103","WR","receiver"
"20782","2021_00-0031962","WR","receiver"
"20783","2021_00-0033266","WR","receiver"
"20784","2021_00-0034106","WR","receiver"
"20785","2021_00-0031228","WR","receiver"
"20786","2021_00-0032115","WR","receiver"
"20787","2021_00-0031118","WR","receiver"
"20788","2021_00-0031121","WR","receiver"
"20789","2021_00-0034072","WR","receiver"
"20790","2021_00-0031189","WR","receiver"
"20791","2021_00-0033937","WR","receiver"
"20792","2021_00-0022084","WR","receiver"
"20793","2021_00-0032488","WR","receiver"
"20794","2021_00-0033003","WR","receiver"
"20795","2021_00-0034698","WR","receiver"
"20796","2021_00-0032945","WR","receiver"
"20797","2021_00-0034927","WR","receiver"
"20798","2021_00-0031326","WR","receiver"
"20799","2021_00-0029638","WR","receiver"
"20800","2021_00-0034971","WR","receiver"
"20801","2021_00-0030737","WR","receiver"
"20802","2021_00-0034715","WR","receiver"
"20803","2021_00-0030670","WR","receiver"
"20804","2021_00-0032218","WR","receiver"
"20805","2021_00-0027690","WR","receiver"
